code,name,region
CTY00757,ノスタタウ,オセアニア
CTY00758,トキノソア,南米
CTY00759,オテチウキ,ヨーロッパ
CTY00760,セクニタエ,オセアニア
CTY00761,エケツソツ,北米
CTY00762,スタイシナ,南米
CTY00763,ネコテソス,アジア
CTY00764,ナトニナオ,アジア
CTY00765,チコキスウ,北米
CTY00766,ノネソテサ,アフリカ
CTY00767,ツセサセス,南米
CTY00768,トツウエシ,南米
CTY00769,ツサツスケ,アジア
CTY00770,キスシツケ,オセアニア
CTY00771,コクケノニ,南米
CTY00772,クツネカシ,南米
CTY00773,エオテノチ,南米
CTY00774,キナニアネ,北米
CTY00775,タツタアケ,北米
CTY00776,ネサセニイ,アフリカ
CTY00777,アオネツケ,南米
CTY00778,ウケソキソ,南米
CTY00779,コノクカケ,アフリカ
CTY00780,ウカスイウ,ヨーロッパ
CTY00781,スエヌカテ,南米
CTY00782,イタネニコ,アジア
CTY00783,ケコセニノ,アジア
CTY00784,ノチクタキ,アフリカ
CTY00785,ケツテコキ,アジア
CTY00786,ツアテオナ,アジア
CTY00787,イノサネイ,アジア
CTY00788,ケヌテエセ,アフリカ
CTY00789,ツキノクイ,アフリカ
CTY00790,ヌテタアネ,アフリカ
CTY00791,テシトコソ,アフリカ
CTY00792,ケコチクオ,アジア
CTY00793,ソイトアエ,アジア
CTY00794,エネイニサ,アフリカ
CTY00795,テテコキナ,アフリカ
CTY00796,ソネタタス,南米
CTY00797,ソテヌナト,オセアニア
CTY00798,アヌノアノ,南米
CTY00799,ノケトカヌ,アジア
CTY00800,イアウサソ,オセアニア
CTY00801,ナサコソカ,北米
CTY00802,スウエトウ,南米
CTY00803,イセコノオ,ヨーロッパ
CTY00804,コカケトノ,アジア
CTY00805,テイケスケ,北米
CTY00806,アシヌシス,北米
CTY00807,ツネトノテ,アジア
CTY00808,スカテコニ,アフリカ
CTY00809,ケセソエエ,ヨーロッパ
CTY00810,コネカタキ,オセアニア
CTY00811,エエソトイ,北米
CTY00812,ススアテキ,北米
CTY00813,ノイノオケ,アジア
CTY00814,キテセヌヌ,南米
CTY00815,イスナイサ,南米
CTY00816,コニチテア,アジア
CTY00817,スセカツト,ヨーロッパ
CTY00818,ニトネクタ,南米
CTY00819,ネアシソア,北米
CTY00820,サソステチ,ヨーロッパ
CTY00821,コイノチエ,ヨーロッパ
CTY00822,ネオノコソ,アジア
CTY00823,スソニツセ,アフリカ
CTY00824,ネニオトエ,南米
CTY00825,オテキキア,南米
CTY00826,トニトクチ,ヨーロッパ
CTY00827,クナツクセ,アフリカ
CTY00828,アスソサチ,アフリカ
CTY00829,ツセケオク,アフリカ
CTY00830,チアヌエカ,南米
CTY00831,クナニセオ,ヨーロッパ
CTY00832,タニヌアソ,北米
CTY00833,セコシオネ,ヨーロッパ
CTY00834,ナスタトノ,アジア
CTY00835,スソウシア,アフリカ
CTY00836,オクタニウ,北米
CTY00837,ソアサシケ,アフリカ
CTY00838,ノオエウイ,ヨーロッパ
CTY00839,ククキエク,アフリカ
CTY00840,テナカオア,ヨーロッパ
CTY00841,ツニウコソ,アフリカ
CTY00842,アシクケス,北米
CTY00843,ニオクネソ,北米
CTY00844,オコナカネ,アフリカ
CTY00845,ウヌサチケ,ヨーロッパ
CTY00846,ケケキキト,ヨーロッパ
CTY00847,ナノセイキ,オセアニア
CTY00848,オヌスキケ,アフリカ
CTY00849,スセチソツ,オセアニア
CTY00850,ツカコヌエ,アジア
CTY00851,キトキオタ,アジア
CTY00852,イシタウニ,アフリカ
CTY00853,アタケスニ,オセアニア
CTY00854,アチコニキ,ヨーロッパ
CTY00855,イオイトア,北米
CTY00856,ケテニナク,アフリカ
CTY00857,チチナノイ,オセアニア
CTY00858,ナソネニエ,オセアニア
CTY00859,ネオスナノ,南米
CTY00860,オイカコイ,ヨーロッパ
CTY00861,イテアニチ,アフリカ
CTY00862,カノテチキ,オセアニア
CTY00863,キイニコカ,ヨーロッパ
CTY00864,カイエヌヌ,アジア
CTY00865,ソチクトセ,北米
CTY00866,カソオテオ,アジア
CTY00867,コノスクネ,ヨーロッパ
CTY00868,オシチオナ,オセアニア
CTY00869,ツナケオス,ヨーロッパ
CTY00870,ネオカツシ,オセアニア
CTY00871,ソイニクツ,アフリカ
CTY00872,ソケニツケ,アジア
CTY00873,エクコナセ,南米
CTY00874,カネチクセ,アフリカ
CTY00875,ネシアアツ,アフリカ
CTY00876,タオソトイ,オセアニア
CTY00877,スソアオエ,アフリカ
CTY00878,テタオコタ,北米
CTY00879,イコカタシ,アジア
CTY00880,タツイテチ,オセアニア
CTY00881,チカナエウ,アフリカ
CTY00882,コクウトシ,ヨーロッパ
CTY00883,タニセエイ,オセアニア
CTY00884,ヌコキサテ,アフリカ
CTY00885,シノケコス,オセアニア
CTY00886,チチスエト,南米
CTY00887,スエテウイ,オセアニア
CTY00888,トヌナイテ,南米
CTY00889,イタネキカ,南米
CTY00890,ナシサソス,南米
CTY00891,オスセノソ,アフリカ
CTY00892,ツケエクト,ヨーロッパ
CTY00893,ヌタテナシ,北米
CTY00894,エイサタサ,北米
CTY00895,ケコサコカ,ヨーロッパ
CTY00896,オソウセセ,オセアニア
CTY00897,ツオチトク,ヨーロッパ
CTY00898,クソノヌテ,アフリカ
CTY00899,シエソウノ,アジア
CTY00900,コスエケソ,アジア
CTY00901,ネテニツツ,アフリカ
CTY00902,ケヌタネイ,アジア
CTY00903,シネウテア,ヨーロッパ
CTY00904,チカキクソ,アジア
CTY00905,ニセスナア,北米
CTY00906,シケアトソ,南米
CTY00907,オテサウナ,アフリカ
CTY00908,クノチノケ,ヨーロッパ
CTY00909,ナアクニツ,アジア
CTY00910,テネオアキ,アフリカ
CTY00911,ウセスエヌ,アジア
CTY00912,ソヌナネキ,南米
CTY00913,キイテカエ,アジア
CTY00914,ココシトタ,南米
CTY00915,アカトナク,アフリカ
CTY00916,イナニチス,ヨーロッパ
CTY00917,クチアエエ,オセアニア
CTY00918,トウノチオ,アフリカ
CTY00919,ナスノヌス,アフリカ
CTY00920,ノネシネテ,ヨーロッパ
CTY00921,サイカカス,ヨーロッパ
CTY00922,ケケコニケ,北米
CTY00923,チキシノソ,アフリカ
CTY00924,ソヌケタサ,アジア
CTY00925,ケエスキキ,北米
CTY00926,クアクコウ,アジア
CTY00927,オシコノキ,ヨーロッパ
CTY00928,セノエスセ,アジア
CTY00929,トテツウエ,南米
CTY00930,ケアヌクト,アジア
CTY00931,ススケカツ,ヨーロッパ
CTY00932,カヌコソサ,オセアニア
CTY00933,カキオウク,南米
CTY00934,ヌタカアセ,北米
CTY00935,チテキヌイ,アジア
CTY00936,クツケニサ,南米
CTY00937,キトイノテ,オセアニア
CTY00938,ネタキキヌ,アフリカ
CTY00939,テコシソセ,ヨーロッパ
CTY00940,オヌニノイ,アフリカ
CTY00941,テテオクセ,アフリカ
CTY00942,エヌチテシ,北米
CTY00943,スタカヌチ,北米
CTY00944,オニキクヌ,南米
CTY00945,シシコイオ,アジア
CTY00946,ツオテシテ,アフリカ
CTY00947,セトスカス,アジア
CTY00948,チスネキキ,北米
CTY00949,タネサケイ,ヨーロッパ
CTY00950,イノカアツ,アフリカ
CTY00951,コニケサセ,北米
CTY00952,ニネテシチ,南米
CTY00953,オサシシク,アジア
CTY00954,イスニイセ,ヨーロッパ
CTY00955,トスオトト,ヨーロッパ
CTY00956,ヌエキツソ,アフリカ
CTY00957,トセケネテ,北米
CTY00958,トタソシタ,アジア
CTY00959,ツセチケテ,北米
CTY00960,スステケナ,オセアニア
CTY00961,ウクエケナ,オセアニア
CTY00962,ソキサヌコ,オセアニア
CTY00963,アキタヌエ,南米
CTY00964,コセナセニ,北米
CTY00965,タクエテテ,オセアニア
CTY00966,コサタスウ,ヨーロッパ
CTY00967,テイカコニ,アフリカ
CTY00968,ウノスセイ,ヨーロッパ
CTY00969,セクセキヌ,北米
CTY00970,クネオソス,アジア
CTY00971,ニヌチウナ,ヨーロッパ
CTY00972,シトシソシ,オセアニア
CTY00973,スナトナヌ,ヨーロッパ
CTY00974,ノツツケセ,南米
CTY00975,チエテネス,オセアニア
CTY00976,コトチチト,北米
CTY00977,クヌサセテ,南米
CTY00978,オナウチオ,ヨーロッパ
CTY00979,ヌシアエオ,北米
CTY00980,トツカカコ,南米
CTY00981,テウトケケ,オセアニア
CTY00982,ノニイナト,アジア
CTY00983,タウセオト,南米
CTY00984,サタオソク,北米
CTY00985,トシキヌス,アジア
CTY00986,アカコトタ,南米
CTY00987,キスアシヌ,アフリカ
CTY00988,オネケコニ,ヨーロッパ
CTY00989,アトセエソ,北米
CTY00990,ヌクトオア,ヨーロッパ
CTY00991,オタキノア,ヨーロッパ
CTY00992,スイネニナ,オセアニア
CTY00993,ウスソクエ,南米
CTY00994,アカキナエ,オセアニア
CTY00995,オイセサキ,南米
CTY00996,アシトオツ,アフリカ
CTY00997,エストウカ,南米
CTY00998,カノオテケ,ヨーロッパ
CTY00999,ウエサエソ,アフリカ
CTY01000,コアヌコソ,北米
CTY01001,トニクカエ,南米
CTY01002,ヌオキササ,アジア
CTY01003,ナナコサチ,アジア
CTY01004,アタエタサ,北米
CTY01005,キネサシニ,オセアニア
CTY01006,トウツケソ,アジア
CTY01007,ヌクウツタ,アフリカ
CTY01008,シテケニシ,アジア
CTY01009,コニウキイ,北米
CTY01010,セコナクア,アフリカ
CTY01011,テニノトア,オセアニア
CTY01012,ツウキサキ,オセアニア
CTY01013,カココキコ,アフリカ
CTY01014,サチニエニ,北米
CTY01015,エコクコス,南米
CTY01016,コヌアナオ,ヨーロッパ
CTY01017,キカトウト,アフリカ
CTY01018,ノコオソチ,ヨーロッパ
CTY01019,テテソスウ,アフリカ
CTY01020,ネコノヌキ,アジア
CTY01021,ニテクオセ,南米
CTY01022,ヌコツイノ,オセアニア
CTY01023,ツコケコツ,アジア
CTY01024,クヌトソツ,オセアニア
CTY01025,チキエノサ,南米
CTY01026,ウソエチコ,ヨーロッパ
CTY01027,タクエソタ,アフリカ
CTY01028,ケセトソス,アフリカ
CTY01029,ツウテクチ,北米
CTY01030,トクシクト,ヨーロッパ
CTY01031,ノヌスアキ,ヨーロッパ
CTY01032,ウケウキソ,南米
CTY01033,セヌネツネ,南米
CTY01034,ネエケイア,北米
CTY01035,ソソシクキ,アフリカ
CTY01036,アニクキタ,アフリカ
CTY01037,サノソシヌ,南米
CTY01038,チケクナサ,南米
CTY01039,ソソイトト,南米
CTY01040,ニソソテサ,オセアニア
CTY01041,ススソタヌ,南米
CTY01042,アトカウナ,アフリカ
CTY01043,ケナタニツ,オセアニア
CTY01044,セニケサツ,ヨーロッパ
CTY01045,スナクセサ,オセアニア
CTY01046,キクチトセ,アジア
CTY01047,ソタチヌト,オセアニア
CTY01048,ソタナエエ,オセアニア
CTY01049,イスカウテ,ヨーロッパ
CTY01050,イセイネナ,アフリカ
CTY01051,ニサイスク,ヨーロッパ
CTY01052,キアイケカ,アフリカ
CTY01053,ツスツコク,ヨーロッパ
CTY01054,カナアノヌ,ヨーロッパ
CTY01055,カチウケツ,南米
CTY01056,ナサウエス,オセアニア
CTY01057,アソネセノ,ヨーロッパ
CTY01058,カヌナコカ,オセアニア
CTY01059,ケイノヌナ,北米
CTY01060,ヌアスタタ,ヨーロッパ
CTY01061,コツアテチ,ヨーロッパ
CTY01062,カトウヌア,アジア
CTY01063,ストシナテ,北米
CTY01064,キウチアセ,ヨーロッパ
CTY01065,ヌチナチス,オセアニア
CTY01066,エネケトク,北米
CTY01067,サイキヌア,ヨーロッパ
CTY01068,ソツコナタ,アジア
CTY01069,ニネセヌサ,アフリカ
CTY01070,スアアケオ,オセアニア
CTY01071,ツネテセサ,南米
CTY01072,コウチコイ,ヨーロッパ
CTY01073,シツタヌノ,南米
CTY01074,ステサクソ,オセアニア
CTY01075,サソコニウ,ヨーロッパ
CTY01076,ナコタツテ,ヨーロッパ
CTY01077,ナイネケツ,オセアニア
CTY01078,オエネコス,オセアニア
CTY01079,ネウスセノ,ヨーロッパ
CTY01080,ナケナシニ,ヨーロッパ
CTY01081,アエアカナ,アジア
CTY01082,シソトナク,ヨーロッパ
CTY01083,タカニクト,オセアニア
CTY01084,ソシサウケ,アフリカ
CTY01085,シカクイシ,南米
CTY01086,イナシソト,オセアニア
CTY01087,コネクタカ,オセアニア
CTY01088,ヌチサトネ,北米
CTY01089,ツナニツカ,南米
CTY01090,チカナノツ,オセアニア
CTY01091,ウキクエイ,オセアニア
CTY01092,ツエサオノ,アジア
CTY01093,ニヌウカオ,オセアニア
CTY01094,ケエエソア,南米
CTY01095,ノシススソ,アジア
CTY01096,トエヌアケ,アフリカ
CTY01097,キトニツツ,南米
CTY01098,ツキトコキ,アジア
CTY01099,ニアシナケ,アフリカ
CTY01100,コタソコク,アフリカ
CTY01101,ケニアエニ,オセアニア
CTY01102,サノネネク,オセアニア
CTY01103,シノオコソ,ヨーロッパ
CTY01104,ノスエタソ,オセアニア
CTY01105,ツナナソシ,北米
CTY01106,クナササシ,北米
CTY01107,トシスコエ,オセアニア
CTY01108,カシテナテ,北米
CTY01109,ツヌテネセ,ヨーロッパ
CTY01110,スイタカイ,アフリカ
CTY01111,ソツウキア,アジア
CTY01112,タウクサヌ,アフリカ
CTY01113,ツヌスヌツ,南米
CTY01114,アツウトヌ,ヨーロッパ
CTY01115,ニチシコタ,オセアニア
CTY01116,ソトタイテ,アジア
CTY01117,カクケシク,アフリカ
CTY01118,オネソコネ,北米
CTY01119,エナナヌテ,ヨーロッパ
CTY01120,チコシケキ,アフリカ
CTY01121,ヌチタカオ,北米
CTY01122,ツアオセア,北米
CTY01123,クトシオツ,南米
CTY01124,ヌチアキチ,ヨーロッパ
CTY01125,ニトシアナ,ヨーロッパ
CTY01126,テイナオサ,北米
CTY01127,ニアヌカソ,オセアニア
CTY01128,ソセククウ,南米
CTY01129,ソトウツキ,オセアニア
CTY01130,オウテエニ,ヨーロッパ
CTY01131,クイテシト,アジア
CTY01132,イエノソク,北米
CTY01133,オヌトテノ,ヨーロッパ
CTY01134,ヌシニノサ,オセアニア
CTY01135,クアナケチ,北米
CTY01136,ストアトセ,アフリカ
CTY01137,ウコチセウ,オセアニア
CTY01138,ナトセヌシ,アフリカ
CTY01139,ナケソコニ,アフリカ
CTY01140,キエトトタ,北米
CTY01141,ツココケノ,北米
CTY01142,カチソクオ,南米
CTY01143,テコエエエ,アフリカ
CTY01144,ノネオカキ,オセアニア
CTY01145,サヌチスオ,オセアニア
CTY01146,カクテクエ,ヨーロッパ
CTY01147,エエウトネ,南米
CTY01148,サソニチノ,アフリカ
CTY01149,ヌノケコチ,アフリカ
CTY01150,シオソナア,南米
CTY01151,ヌアカエテ,アフリカ
CTY01152,チステノエ,ヨーロッパ
CTY01153,コスツチト,北米
CTY01154,イウトチカ,アジア
CTY01155,シテウスナ,アフリカ
CTY01156,ナネキカセ,オセアニア
CTY01157,オオオスサ,南米
CTY01158,ソセキセク,オセアニア
CTY01159,オセウチエ,北米
CTY01160,ウタカシス,アジア
CTY01161,サクケクオ,北米
CTY01162,ヌトトウク,オセアニア
CTY01163,ウコウエエ,アフリカ
CTY01164,ソチチサエ,アジア
CTY01165,ウノトチト,オセアニア
CTY01166,ノオヌオシ,北米
CTY01167,テスケテテ,アフリカ
CTY01168,ナキテクテ,アフリカ
CTY01169,スオキタテ,アジア
CTY01170,ウキケアト,アフリカ
CTY01171,タヌエツオ,北米
CTY01172,ニネトソケ,南米
CTY01173,クタキネイ,ヨーロッパ
CTY01174,オネツアト,アフリカ
CTY01175,イアヌナサ,南米
CTY01176,テコヌヌウ,アジア
CTY01177,チウテタケ,オセアニア
CTY01178,チオニクヌ,アジア
CTY01179,ソケネニア,南米
CTY01180,アサノエノ,北米
CTY01181,ネキカアク,南米
CTY01182,ノチナツオ,アジア
CTY01183,サコサウイ,オセアニア
CTY01184,コイヌテツ,北米
CTY01185,テシタシナ,南米
CTY01186,ケテクスシ,ヨーロッパ
CTY01187,ウトカテエ,ヨーロッパ
CTY01188,ナセオノキ,ヨーロッパ
CTY01189,シコキアト,北米
CTY01190,クスサウケ,アジア
CTY01191,テタナオソ,アジア
CTY01192,スタツテイ,アジア
CTY01193,アクサネチ,アジア
CTY01194,クタネエナ,オセアニア
CTY01195,コセソキナ,北米
CTY01196,セコソシス,オセアニア
CTY01197,ネアキアオ,アジア
CTY01198,ニイソケウ,ヨーロッパ
CTY01199,イネオタノ,北米
CTY01200,アセカソク,ヨーロッパ
CTY01201,イノケケス,アフリカ
CTY01202,ソニウウセ,アフリカ
CTY01203,シセケノカ,ヨーロッパ
CTY01204,オケカセヌ,南米
CTY01205,ナオチシカ,ヨーロッパ
CTY01206,ツイサタナ,北米
CTY01207,トウイヌネ,ヨーロッパ
CTY01208,ケケテソア,北米
CTY01209,シシイコチ,アジア
CTY01210,ノトイキオ,北米
CTY01211,サソタケセ,ヨーロッパ
CTY01212,ナナウチア,アジア
CTY01213,セネイウイ,南米
CTY01214,スキエネニ,アジア
CTY01215,タキツノト,南米
CTY01216,ニナイトタ,北米
CTY01217,エセノケセ,北米
CTY01218,セネノノト,アフリカ
CTY01219,カトカコシ,アフリカ
CTY01220,ツケケオヌ,南米
CTY01221,タサテウチ,北米
CTY01222,テケサツウ,アジア
CTY01223,サセキセナ,ヨーロッパ
CTY01224,ノカネスソ,アジア
CTY01225,ニチステヌ,オセアニア
CTY01226,コオシニス,ヨーロッパ
CTY01227,サタウヌオ,アジア
CTY01228,ヌニテトノ,ヨーロッパ
CTY01229,ニニサツカ,ヨーロッパ
CTY01230,ニテスウツ,ヨーロッパ
CTY01231,ニオスシイ,アジア
